"state_abbrev,""state"",""municipality"",""geocode"",""year"",""sit"",""carpond"",""h"",""a"",""ipm"",""csaude"",""ceduca"",""ccv"",""cnv"",""totpescar"",""totpesres"""
"MT,""Mato Grosso"",""Cocalinho"",5103106,2000,""rural"",0.290010741,0.710144928,0.393367347,0.279347826,0.082144401,0.384781669,0.237786425,0.295287505,294,414"
"MT,""Mato Grosso"",""Colíder"",5103205,2000,""rural"",0.356984786,0.778225806,0.426705527,0.332073253,0.147988869,0.301796104,0.250442702,0.299772325,772,992"
"MT,""Mato Grosso"",""Comodoro"",5103304,2000,""rural"",0.375223214,0.864261168,0.425097037,0.367394862,0.101719262,0.308275616,0.262398949,0.327606173,503,582"
"MT,""Mato Grosso"",""Confresa"",5103353,2000,""rural"",0.398906468,0.885972108,0.453542769,0.401826243,0.123002814,0.265060007,0.249869973,0.362067206,1080,1219"
"MT,""Mato Grosso"",""Cotriguaçu"",5103379,2000,""rural"",0.382605042,0.803013994,0.459453594,0.368947665,0.114514157,0.302453527,0.243720303,0.339312012,746,929"
"MT,""Mato Grosso"",""Cuiabá"",5103403,2000,""rural"",0.265178571,0.544807966,0.371720751,0.202516426,0.121163977,0.371101263,0.239066812,0.268667949,383,703"
"MT,""Mato Grosso"",""Denise"",5103452,2000,""rural"",0.287301587,0.559440559,0.383214286,0.214385614,0.089701771,0.350652377,0.297064306,0.262581547,80,143"
"MT,""Mato Grosso"",""Diamantino"",5103502,2000,""rural"",0.297705106,0.611111111,0.426585733,0.260691281,0.089181319,0.303062057,0.261918419,0.345838205,506,828"
"MT,""Mato Grosso"",""Dom Aquino"",5103601,2000,""rural"",0.253642654,0.528610354,0.37479136,0.198118593,0.092835156,0.373632851,0.246086843,0.28744515,194,367"
"MT,""Mato Grosso"",""Feliz Natal"",5103700,2000,""rural"",0.308561809,0.736686391,0.393019698,0.289532263,0.091966328,0.327842927,0.264950611,0.315240134,249,338"
"MT,""Mato Grosso"",""Figueirópolis D'Oeste"",5103809,2000,""rural"",0.298322511,0.645669291,0.403143148,0.26029715,0.181500621,0.288636405,0.21904316,0.310819814,328,508"
"MT,""Mato Grosso"",""Gaúcha do Norte"",5103858,2000,""rural"",0.27695676,0.534555712,0.371277799,0.198468668,0.095939086,0.367766497,0.23071066,0.305583756,379,709"
"MT,""Mato Grosso"",""General Carneiro"",5103908,2000,""rural"",0.319047619,0.725848564,0.435739979,0.316281238,0.127955658,0.381803172,0.206674922,0.283566248,278,383"
"MT,""Mato Grosso"",""Glória D'Oeste"",5103957,2000,""rural"",0.256923559,0.573076923,0.345877277,0.198214286,0.082467082,0.373527374,0.267498267,0.276507277,149,260"
"MT,""Mato Grosso"",""Guarantã do Norte"",5104104,2000,""rural"",0.344609359,0.745652174,0.417777315,0.311516563,0.09333721,0.307634793,0.300697848,0.298330149,686,920"
"MT,""Mato Grosso"",""Guiratinga"",5104203,2000,""rural"",0.283362369,0.630434783,0.353513957,0.222867495,0.092665707,0.330019973,0.261275489,0.316038831,145,230"
"MT,""Mato Grosso"",""Indiavaí"",5104500,2000,""rural"",0.300626566,0.644927536,0.364312467,0.234955141,0.0925246,0.290424438,0.288588633,0.328462329,89,138"
"MT,""Mato Grosso"",""Itaúba"",5104559,2000,""rural"",0.289462081,0.632782719,0.381110155,0.24115992,0.163335968,0.359602574,0.225998269,0.251063189,498,787"
"MT,""Mato Grosso"",""Itiquira"",5104609,2000,""rural"",0.230588082,0.437806874,0.346911437,0.151880212,0.149517004,0.412631012,0.177611577,0.260240407,535,1222"
"MT,""Mato Grosso"",""Jaciara"",5104807,2000,""rural"",0.207142857,0.280821918,0.345818815,0.097113503,0.158690176,0.370277078,0.197732997,0.273299748,82,292"
"MT,""Mato Grosso"",""Jangada"",5104906,2000,""rural"",0.358410494,0.854166667,0.416393728,0.355669643,0.109828041,0.333877244,0.250826325,0.30546839,820,960"
"MT,""Mato Grosso"",""Jauru"",5105002,2000,""rural"",0.328118657,0.784546805,0.399156746,0.31315715,0.132855836,0.342024696,0.223940034,0.301179434,1056,1346"
"MT,""Mato Grosso"",""Juara"",5105101,2000,""rural"",0.353767661,0.740740741,0.427008929,0.31630291,0.0987977,0.290294476,0.277922983,0.332984841,480,648"
"MT,""Mato Grosso"",""Juína"",5105150,2000,""rural"",0.358327582,0.774614472,0.441533581,0.342018302,0.123993559,0.306082002,0.228291837,0.341632603,653,843"
"MT,""Mato Grosso"",""Juruena"",5105176,2000,""rural"",0.375834446,0.813211845,0.42344271,0.344348628,0.112456884,0.304846356,0.264840686,0.317856074,357,439"
"MT,""Mato Grosso"",""Juscimeira"",5105200,2000,""rural"",0.340485909,0.692496925,0.43144295,0.298772916,0.155412227,0.308422941,0.226575442,0.30958939,563,813"
"MT,""Mato Grosso"",""Lambari D'Oeste"",5105234,2000,""rural"",0.294236584,0.671981777,0.375084746,0.252050114,0.135562585,0.329868956,0.244012653,0.290555807,295,439"
"MT,""Mato Grosso"",""Lucas do Rio Verde"",5105259,2000,""rural"",0.214032421,0.262820513,0.348344948,0.091552198,0.288822206,0.288822206,0.208802201,0.213553388,82,312"
"MT,""Mato Grosso"",""Luciara"",5105309,2000,""rural"",0.410416667,1,0.426846453,0.426846453,0,0.326711822,0.268085833,0.405202345,98,98"
"MT,""Mato Grosso"",""Vila Bela da Santíssima Trindade"",5105507,2000,""rural"",0.340504535,0.77294686,0.441119378,0.340961838,0.13578146,0.302392527,0.249017013,0.312808999,1440,1863"
"MT,""Mato Grosso"",""Marcelândia"",5105580,2000,""rural"",0.3219552,0.693396226,0.410490228,0.284632375,0.145006642,0.336737646,0.233490287,0.284765425,882,1272"
"MT,""Mato Grosso"",""Matupá"",5105606,2000,""rural"",0.350291859,0.761453397,0.429238293,0.326844956,0.107543587,0.302088728,0.239944761,0.350422924,482,633"
"MT,""Mato Grosso"",""Mirassol d'Oeste"",5105622,2000,""rural"",0.308743169,0.588803089,0.433395785,0.255184777,0.25343132,0.325299903,0.212093375,0.209175403,305,518"
"MT,""Mato Grosso"",""Nobres"",5105903,2000,""rural"",0.335390947,0.816053512,0.394320843,0.321786909,0.057164068,0.345582777,0.264662212,0.332590943,244,299"
"MT,""Mato Grosso"",""Nortelândia"",5106000,2000,""rural"",0.302694236,0.716129032,0.405255255,0.290215054,0.200074102,0.346424602,0.216746943,0.236754353,111,155"
"MT,""Mato Grosso"",""Nossa Senhora do Livramento"",5106109,2000,""rural"",0.354133168,0.815837937,0.416532301,0.339822854,0.078129032,0.331032258,0.257548387,0.333290323,1329,1629"
"MT,""Mato Grosso"",""Nova Bandeirantes"",5106158,2000,""rural"",0.43760352,0.95610687,0.469570383,0.448959469,0.089264931,0.269743034,0.255346281,0.385645754,1002,1048"
"MT,""Mato Grosso"",""Nova Lacerda"",5106182,2000,""rural"",0.328646419,0.672164948,0.441505989,0.29676485,0.145903294,0.294701494,0.213395974,0.345999239,326,485"
"MT,""Mato Grosso"",""Nova Brasilândia"",5106208,2000,""rural"",0.35,0.835509138,0.420081845,0.350982221,0.092987832,0.34281514,0.237251811,0.326945217,320,383"
"MT,""Mato Grosso"",""Nova Canaã do Norte"",5106216,2000,""rural"",0.381147983,0.826480836,0.444182125,0.367108014,0.144741838,0.298974943,0.250094913,0.306188307,1186,1435"
"MT,""Mato Grosso"",""Nova Mutum"",5106224,2000,""rural"",0.223106576,0.383164006,0.355844156,0.136346672,0.191605839,0.337971411,0.222399635,0.248023114,264,689"
"MT,""Mato Grosso"",""Nova Olímpia"",5106232,2000,""rural"",0.261405896,0.578651685,0.415441516,0.240395934,0.175272646,0.337886713,0.198225017,0.288615624,206,356"
"MT,""Mato Grosso"",""Nova Ubiratã"",5106240,2000,""rural"",0.222251891,0.36621455,0.373512907,0.136785861,0.123948317,0.37484976,0.220853365,0.280348558,297,811"
"MT,""Mato Grosso"",""Nova Xavantina"",5106257,2000,""rural"",0.358580413,0.777439024,0.437273576,0.339953542,0.192816877,0.263067988,0.253992996,0.290122139,255,328"
"MT,""Mato Grosso"",""Novo Mundo"",5106265,2000,""rural"",0.284707904,0.598058252,0.415020099,0.248206195,0.121258405,0.288151694,0.282750014,0.307839887,308,515"
"MT,""Mato Grosso"",""Novo Horizonte do Norte"",5106273,2000,""rural"",0.381929825,0.880829016,0.431344538,0.379940785,0.177284239,0.300019482,0.224040522,0.298655757,340,386"
"MT,""Mato Grosso"",""Novo São Joaquim"",5106281,2000,""rural"",0.271774194,0.607660455,0.398681755,0.242263137,0.170921041,0.30160442,0.223876042,0.303598498,587,966"
"MT,""Mato Grosso"",""Paranaíta"",5106299,2000,""rural"",0.383712121,0.855188141,0.434892063,0.371914535,0.110372214,0.293814922,0.278339453,0.317473411,750,877"
"MT,""Mato Grosso"",""Paranatinga"",5106307,2000,""rural"",0.334932221,0.795652174,0.425344783,0.338426501,0.158983849,0.273537869,0.240196378,0.327281904,366,460"
"MT,""Mato Grosso"",""Pedra Preta"",5106372,2000,""rural"",0.235449735,0.483870968,0.361353875,0.174848649,0.17906514,0.365365236,0.216273481,0.239296142,255,527"
"MT,""Mato Grosso"",""Peixoto de Azevedo"",5106422,2000,""rural"",0.3496337,0.72027972,0.457313916,0.329393939,0.151793928,0.320217961,0.204868728,0.323119383,515,715"
"MT,""Mato Grosso"",""Planalto da Serra"",5106455,2000,""rural"",0.340280496,0.789272031,0.425427647,0.335778143,0.136926755,0.284313193,0.246142143,0.332617909,206,261"
"MT,""Mato Grosso"",""Poconé"",5106505,2000,""rural"",0.360565476,0.811907984,0.441876984,0.358763451,0.165015761,0.290742055,0.237218575,0.30702361,600,739"
"MT,""Mato Grosso"",""Pontal do Araguaia"",5106653,2000,""rural"",0.309151786,0.578313253,0.370486111,0.214257028,0.126522962,0.257731959,0.309278351,0.306466729,48,83"
"MT,""Mato Grosso"",""Ponte Branca"",5106703,2000,""rural"",0.305654762,0.855421687,0.357746479,0.306024096,0.177165354,0.295275591,0.226377953,0.301181102,71,83"
"MT,""Mato Grosso"",""Pontes e Lacerda"",5106752,2000,""rural"",0.318742042,0.713224368,0.397636409,0.283603977,0.167002439,0.317413786,0.229780386,0.285803389,960,1346"
"MT,""Mato Grosso"",""Porto Alegre do Norte"",5106778,2000,""rural"",0.400481,0.932680539,0.442707162,0.412904354,0.126725671,0.276425002,0.252392648,0.344456678,762,817"
"MT,""Mato Grosso"",""Porto dos Gaúchos"",5106802,2000,""rural"",0.310503072,0.726862302,0.375961254,0.273272063,0.144556987,0.315271905,0.232471236,0.307699872,322,443"
"MT,""Mato Grosso"",""Porto Esperidião"",5106828,2000,""rural"",0.350006942,0.804210526,0.416618881,0.33504929,0.104724052,0.317139338,0.249093638,0.329042972,1146,1425"
"MT,""Mato Grosso"",""Porto Estrela"",5106851,2000,""rural"",0.39717401,0.849187935,0.474323445,0.402789747,0.08928449,0.310575618,0.257978687,0.342161206,366,431"
"MT,""Mato Grosso"",""Poxoréo"",5107008,2000,""rural"",0.326719577,0.748653501,0.407068631,0.304753356,0.154641344,0.292100317,0.24279743,0.310460908,417,557"
"MT,""Mato Grosso"",""Primavera do Leste"",5107040,2000,""rural"",0.206243386,0.429104478,0.335196687,0.143834399,0.188079061,0.352378011,0.187152563,0.272390364,115,268"
"MT,""Mato Grosso"",""Querência"",5107065,2000,""rural"",0.365664845,0.776212833,0.455894777,0.353871376,0.091763888,0.301457272,0.239281051,0.367497789,496,639"
"MT,""Mato Grosso"",""São José dos Quatro Marcos"",5107107,2000,""rural"",0.273386243,0.519788918,0.384880348,0.20005654,0.196184644,0.328073481,0.216910033,0.258831842,394,758"
"MT,""Mato Grosso"",""Reserva do Cabaçal"",5107156,2000,""rural"",0.38875,0.83125,0.456265664,0.379270833,0.189508377,0.27739632,0.226586103,0.306509201,133,160"
"MT,""Mato Grosso"",""Ribeirão Cascalheira"",5107180,2000,""rural"",0.350874421,0.859036145,0.403172377,0.346339644,0.078271241,0.307287094,0.264134378,0.350307287,713,830"
"MT,""Mato Grosso"",""Ribeirãozinho"",5107198,2000,""rural"",0.310741971,0.589928058,0.41533101,0.245015416,0.212877517,0.264261745,0.238045302,0.284815436,82,139"
"MT,""Mato Grosso"",""Rio Branco"",5107206,2000,""rural"",0.338988095,0.710280374,0.415037594,0.294793057,0.105676329,0.32495471,0.242300725,0.327068237,228,321"
"MT,""Mato Grosso"",""Santa Carmem"",5107248,2000,""rural"",0.225588972,0.441396509,0.341619586,0.150789692,0.070286659,0.436879824,0.223263506,0.269570011,177,401"
"MT,""Mato Grosso"",""Santo Afonso"",5107263,2000,""rural"",0.296531452,0.568922306,0.401825047,0.228607232,0.093187157,0.287783868,0.276429131,0.342599843,227,399"
"MT,""Mato Grosso"",""São José do Povo"",5107297,2000,""rural"",0.301996928,0.646428571,0.382162589,0.247040816,0.14456836,0.303593556,0.228727798,0.323110285,181,280"
"MT,""Mato Grosso"",""São José do Rio Claro"",5107305,2000,""rural"",0.277436756,0.630379747,0.438171735,0.276214587,0.100820531,0.342178771,0.25041463,0.306586068,249,395"
"MT,""Mato Grosso"",""São José do Xingu"",5107354,2000,""rural"",0.272940287,0.798548094,0.388495671,0.310232478,0.05850071,0.325653954,0.287071343,0.328773992,440,551"
"MT,""Mato Grosso"",""São Pedro da Cipa"",5107404,2000,""rural"",0.313345865,0.676258993,0.399569402,0.270212402,0.179714739,0.337242472,0.236767036,0.246275753,94,139"
"MT,""Mato Grosso"",""Rondonópolis"",5107602,2000,""rural"",0.25417542,0.556626506,0.377246959,0.209985657,0.159219136,0.32943539,0.228480485,0.282864988,462,830"
"MT,""Mato Grosso"",""Rosário Oeste"",5107701,2000,""rural"",0.373453608,0.817862166,0.439184375,0.359192285,0.139005426,0.306399284,0.226757845,0.327837445,1163,1422"
"MT,""Mato Grosso"",""Salto do Céu"",5107750,2000,""rural"",0.345678408,0.782945736,0.417857143,0.327159468,0.125877972,0.318397224,0.230811543,0.324913261,404,516"
"MT,""Mato Grosso"",""Santa Terezinha"",5107776,2000,""rural"",0.390308518,0.928358209,0.45074644,0.418454158,0.099870067,0.312985656,0.257573055,0.329571221,622,670"
"MT,""Mato Grosso"",""Santo Antônio do Leverger"",5107800,2000,""rural"",0.277874677,0.593993994,0.402034282,0.238805949,0.154044683,0.333449104,0.243148081,0.269358132,989,1665"
"MT,""Mato Grosso"",""São Félix do Araguaia"",5107859,2000,""rural"",0.368048553,0.85944206,0.415082338,0.356739219,0.060153822,0.310293465,0.271336704,0.35821601,801,932"
"MT,""Mato Grosso"",""Sapezal"",5107875,2000,""rural"",0.227527473,0.333333333,0.358384354,0.119461451,0.159445736,0.327195938,0.23133868,0.282019646,140,420"
"MT,""Mato Grosso"",""Sinop"",5107909,2000,""rural"",0.244132653,0.463479416,0.344153363,0.159508,0.104071681,0.444732982,0.223902787,0.22729255,349,753"
"MT,""Mato Grosso"",""Sorriso"",5107925,2000,""rural"",0.233075933,0.357512953,0.361755233,0.129332182,0.16692633,0.408413087,0.223681282,0.200979301,207,579"
"MT,""Mato Grosso"",""Tabaporã"",5107941,2000,""rural"",0.405129777,0.894230769,0.45765489,0.409249084,0.071219792,0.30739539,0.268516447,0.352868371,744,832"
"MT,""Mato Grosso"",""Tangará da Serra"",5107958,2000,""rural"",0.295032468,0.658730159,0.404634866,0.26654519,0.171208945,0.359432443,0.195211619,0.274146994,581,882"
"MT,""Mato Grosso"",""Tapurah"",5108006,2000,""rural"",0.252000227,0.529188779,0.368969164,0.195254341,0.112603659,0.326485897,0.251832814,0.30907763,698,1319"
"MT,""Mato Grosso"",""Terra Nova do Norte"",5108055,2000,""rural"",0.319258323,0.663194444,0.411552605,0.272939401,0.212291476,0.297632119,0.224672306,0.2654041,764,1152"
"MT,""Mato Grosso"",""Tesouro"",5108105,2000,""rural"",0.290422078,0.556521739,0.420647321,0.234099379,0.139294243,0.334306182,0.25338286,0.273016715,64,115"
"MT,""Mato Grosso"",""Torixoréu"",5108204,2000,""rural"",0.337202381,0.809090909,0.408386838,0.330422078,0.075660804,0.268251941,0.218630245,0.437457011,178,220"
"MT,""Mato Grosso"",""União do Sul"",5108303,2000,""rural"",0.256607812,0.560655738,0.348858257,0.195589383,0.092197166,0.428856516,0.21492716,0.264019158,171,305"
"MT,""Mato Grosso"",""Várzea Grande"",5108402,2000,""rural"",0.251265551,0.457894737,0.356746032,0.16335213,0.165126002,0.405431322,0.191016839,0.238425837,174,380"
"MT,""Mato Grosso"",""Vera"",5108501,2000,""rural"",0.239937107,0.555555556,0.337002801,0.187223778,0.052364724,0.381098828,0.268057518,0.298478929,85,153"
"MT,""Mato Grosso"",""Vila Rica"",5108600,2000,""rural"",0.359321789,0.831790123,0.428880643,0.356738683,0.09516943,0.304614275,0.258471521,0.341744773,539,648"
"MT,""Mato Grosso"",""Nova Guarita"",5108808,2000,""rural"",0.317186645,0.686695279,0.406180556,0.27892227,0.197469653,0.288083433,0.219268251,0.295178663,480,699"
"MT,""Mato Grosso"",""Nova Marilândia"",5108857,2000,""rural"",0.227796235,0.362637363,0.318867244,0.115633176,0.059395859,0.518723838,0.222310216,0.199570087,66,182"
"MT,""Mato Grosso"",""Nova Maringá"",5108907,2000,""rural"",0.31232909,0.740863787,0.394330557,0.29214523,0.108033466,0.341158314,0.26764682,0.2831614,223,301"
"MT,""Mato Grosso"",""Nova Monte Verde"",5108956,2000,""rural"",0.370547813,0.855359001,0.424863863,0.363411129,0.066573493,0.302563403,0.257908372,0.372954731,822,961"
"RO,""Rondônia"",""Alta Floresta D'Oeste"",1100015,2000,""urbano"",0.311151961,0.684006211,0.389888384,0.266686077,0.133191004,0.299376501,0.18328926,0.384143235,881,1288"
"RO,""Rondônia"",""Ariquemes"",1100023,2000,""urbano"",0.259654613,0.482247438,0.381119545,0.183793924,0.166044312,0.323624595,0.160567588,0.349763505,2635,5464"
"RO,""Rondônia"",""Cabixi"",1100031,2000,""urbano"",0.311787281,0.629441624,0.405264337,0.255090243,0.210601957,0.242109336,0.175501631,0.371787076,372,591"
"RO,""Rondônia"",""Cacoal"",1100049,2000,""urbano"",0.267402659,0.468125595,0.395240515,0.185022201,0.223184058,0.290636383,0.145232483,0.340947075,2460,5255"
"RO,""Rondônia"",""Cerejeiras"",1100056,2000,""urbano"",0.322536946,0.676092545,0.413704056,0.279702228,0.167732547,0.286064412,0.182476161,0.363726879,1052,1556"
"RO,""Rondônia"",""Colorado do Oeste"",1100064,2000,""urbano"",0.310873016,0.607329843,0.411799569,0.250098168,0.153735444,0.27236251,0.212394784,0.361507262,928,1528"
"RO,""Rondônia"",""Corumbiara"",1100072,2000,""urbano"",0.335307018,0.745283019,0.399920886,0.298054245,0.134520277,0.274975272,0.21859545,0.371909001,316,424"
"RO,""Rondônia"",""Costa Marques"",1100080,2000,""urbano"",0.333617131,0.720620843,0.426470085,0.307323232,0.138284867,0.261338357,0.231577049,0.368799727,975,1353"
"RO,""Rondônia"",""Espigão D'Oeste"",1100098,2000,""urbano"",0.292650919,0.605339105,0.38420739,0.232575758,0.123313169,0.325732899,0.164417559,0.386536374,839,1386"
"RO,""Rondônia"",""Guajará-Mirim"",1100106,2000,""urbano"",0.297225622,0.60410831,0.418474154,0.252803714,0.221912158,0.246124488,0.199803018,0.332160335,1941,3213"
"RO,""Rondônia"",""Jaru"",1100114,2000,""urbano"",0.298231681,0.584996559,0.405970588,0.237491397,0.191987249,0.284962206,0.178342872,0.344707672,1700,2906"
"RO,""Rondônia"",""Ji-Paraná"",1100122,2000,""urbano"",0.278096484,0.531568005,0.396027172,0.210515374,0.191538022,0.308617912,0.160871147,0.33897292,4858,9139"
"RO,""Rondônia"",""Machadinho D'Oeste"",1100130,2000,""urbano"",0.349342105,0.710029791,0.426153846,0.302581927,0.150147686,0.283612296,0.212777595,0.353462422,715,1007"
"RO,""Rondônia"",""Nova Brasilândia D'Oeste"",1100148,2000,""urbano"",0.32382199,0.661842105,0.404804506,0.267916667,0.154702464,0.275435868,0.216501596,0.353360072,503,760"
"RO,""Rondônia"",""Ouro Preto do Oeste"",1100155,2000,""urbano"",0.290434783,0.560755014,0.393378915,0.220589199,0.199212657,0.291168387,0.150857907,0.358761049,1426,2543"
"RO,""Rondônia"",""Pimenta Bueno"",1100189,2000,""urbano"",0.266018519,0.458685274,0.397891647,0.182507039,0.193674961,0.321450131,0.154269233,0.330605674,1249,2723"
"RO,""Rondônia"",""Porto Velho"",1100205,2000,""urbano"",0.232219041,0.41184578,0.405361074,0.166946248,0.258751324,0.2848763,0.14678326,0.309589115,11355,27571"
"RO,""Rondônia"",""Presidente Médici"",1100254,2000,""urbano"",0.313481142,0.635678392,0.402821695,0.256065047,0.190520319,0.284281392,0.15822181,0.366976478,759,1194"
"RO,""Rondônia"",""Rio Crespo"",1100262,2000,""urbano"",0.321701389,0.679347826,0.3814,0.259103261,0.157315155,0.283167278,0.196643943,0.362873623,125,184"
"RO,""Rondônia"",""Rolim de Moura"",1100288,2000,""urbano"",0.297239748,0.585345774,0.393194249,0.230154592,0.17259196,0.306134616,0.165239165,0.35603426,2133,3644"
